dataset,family,n,m,density,phase_mode,addback_mode,upset_simple,upset_ratio,upset_naive,runtime_sec,time_phase1_sec,time_phase2_sec,time_phaseC_sec,removed_phaseA,kept_after_phaseA,kept_final,edges_restored,reinserted_per_pass,break_reason,reach_checked,reach_inserted,reach_rejected_reachable,reach_dense_matrix_used,permutation_changed_vs_A_only,status,note
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,Faculty,206,1407,0.033317546767700684,B1_reach,reach,0.03372508942258559,0.5737833399383746,66.0,0.008894205093383789,0.0018110275268554688,0.00482630729675293,0.0022478103637695312,176,1231,1345,114,114,,176,114,62,True,True,ok,
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,Faculty,206,1407,0.033317546767700684,B2_reach,reach,0.03372508942258559,0.5498087119561136,66.0,0.05950307846069336,0.0018246173858642578,0.004831552505493164,0.05283546447753906,176,1231,1345,114,114,,176,114,62,True,True,ok,
FacultyHiringNetworks/History/History_FM_Full_,Faculty,145,1204,0.057662835249042144,A0,none,0.04222972972972973,0.5187161152058023,75.0,0.0036966800689697266,0.0010714530944824219,1.1920928955078125e-06,0.002614259719848633,144,1060,1060,0,0,,,,,,False,ok,
FacultyHiringNetworks/History/History_FM_Full_,Faculty,145,1204,0.057662835249042144,A1_topo,topo,0.04222972972972973,0.5203350829160908,75.0,0.005776166915893555,0.001081705093383789,0.002007722854614258,0.0026772022247314453,144,1060,1135,75,73|2|0,,,,,,True,ok,
FacultyHiringNetworks/History/History_FM_Full_,Faculty,145,1204,0.057662835249042144,A2_topo,topo,0.04222972972972973,0.45353558675164346,75.0,0.05016207695007324,0.0010783672332763672,0.0019788742065429688,0.04709291458129883,144,1060,1135,75,73|2|0,,,,,,True,ok,
FacultyHiringNetworks/History/History_FM_Full_,Faculty,145,1204,0.057662835249042144,B1_reach,reach,0.030405405405405407,0.5170612976755534,54.0,0.005975008010864258,0.0011322498321533203,0.003153562545776367,0.001680135726928711,144,1060,1152,92,92,,144,92,52,True,True,ok,
FacultyHiringNetworks/History/History_FM_Full_,Faculty,145,1204,0.057662835249042144,B2_reach,reach,0.030405405405405407,0.44487579657341364,54.0,0.048371076583862305,0.0010645389556884766,0.0030968189239501953,0.04419875144958496,144,1060,1152,92,92,,144,92,52,True,True,ok,
Football_data_England_Premier_League/England_2009_2010,Football_coarse,20,215,0.5657894736842105,A0,none,0.13595706618962433,0.4290569441685285,76.0,0.0010886192321777344,0.0007946491241455078,7.152557373046875e-07,0.0002849102020263672,100,115,115,0,0,,,,,,False,ok,
Football_data_England_Premier_League/England_2009_2010,Football_coarse,20,215,0.5657894736842105,A1_topo,topo,0.13595706618962433,0.4290569441685285,76.0,0.0012905597686767578,0.0007684230804443359,0.0002200603485107422,0.0002944469451904297,100,115,157,42,42|0,,,,,,False,ok,
Football_data_England_Premier_League/England_2009_2010,Football_coarse,20,215,0.5657894736842105,A2_topo,topo,0.13595706618962433,0.36279419262650386,76.0,0.008051156997680664,0.0007655620574951172,0.00021767616271972656,0.007058620452880859,100,115,157,42,42|0,,,,,,False,ok,
Football_data_England_Premier_League/England_2009_2010,Football_coarse,20,215,0.5657894736842105,B1_reach,reach,0.13595706618962433,0.4290569441685285,76.0,0.001440286636352539,0.0007677078247070312,0.00046324729919433594,0.000202178955078125,100,115,159,44,44,,100,44,56,True,False,ok,
Football_data_England_Premier_League/England_2009_2010,Football_coarse,20,215,0.5657894736842105,B2_reach,reach,0.13595706618962433,0.36279419262650386,76.0,0.008275032043457031,0.0007660388946533203,0.0004534721374511719,0.007045745849609375,100,115,159,44,44,,100,44,56,True,False,ok,
Football_data_England_Premier_League/England_2010_2011,Football_coarse,20,219,0.5763157894736842,A0,none,0.23711340206185566,0.6338603400760441,115.0,0.001435995101928711,0.0011456012725830078,1.1920928955078125e-06,0.00028133392333984375,125,94,94,0,0,,,,,,False,ok,
Football_data_England_Premier_League/England_2010_2011,Football_coarse,20,219,0.5763157894736842,A1_topo,topo,0.23505154639175257,0.6347979320976261,114.0,0.0016603469848632812,0.0010426044464111328,0.0003192424774169922,0.00029087066650390625,125,94,145,51,46|4|1,,,,,,True,ok,
Football_data_England_Premier_League/England_2010_2011,Football_coarse,20,219,0.5763157894736842,A2_topo,topo,0.23505154639175257,0.5043002029632442,114.0,0.008435964584350586,0.0010399818420410156,0.0003199577331542969,0.007066488265991211,125,94,145,51,46|4|1,,,,,,True,ok,
Football_data_England_Premier_League/England_2010_2011,Football_coarse,20,219,0.5763157894736842,B1_reach,reach,0.23505154639175257,0.5653113535932368,114.0,0.0017375946044921875,0.0010483264923095703,0.0004875659942626953,0.00019407272338867188,125,94,145,51,51,,125,51,74,True,True,ok,
Football_data_England_Premier_League/England_2010_2011,Football_coarse,20,219,0.5763157894736842,B2_reach,reach,0.23505154639175257,0.48988376347761126,114.0,0.008158683776855469,0.001033782958984375,0.00048089027404785156,0.006635427474975586,125,94,145,51,51,,125,51,74,True,True,ok,
Football_data_England_Premier_League/England_2011_2012,Football_coarse,20,226,0.5947368421052631,A0,none,0.19343065693430658,0.5004312601384128,106.0,0.0013480186462402344,0.0010576248168945312,4.76837158203125e-07,0.00028204917907714844,110,116,116,0,0,,,,,,False,ok,
Football_data_England_Premier_League/England_2011_2012,Football_coarse,20,226,0.5947368421052631,A1_topo,topo,0.19343065693430658,0.5004312601384128,106.0,0.0015630722045898438,0.0010361671447753906,0.00022721290588378906,0.00029206275939941406,110,116,153,37,37|0,,,,,,False,ok,
Football_data_England_Premier_League/England_2011_2012,Football_coarse,20,226,0.5947368421052631,A2_topo,topo,0.19343065693430658,0.42273712990585677,106.0,0.008142232894897461,0.001028299331665039,0.00022745132446289062,0.0068776607513427734,110,116,153,37,37|0,,,,,,False,ok,
Football_data_England_Premier_League/England_2011_2012,Football_coarse,20,226,0.5947368421052631,B1_reach,reach,0.18065693430656934,0.5105298240287788,99.0,0.0016758441925048828,0.0010263919830322266,0.0004429817199707031,0.00019931793212890625,110,116,156,40,40,,110,40,70,True,True,ok,
Football_data_England_Premier_League/England_2011_2012,Football_coarse,20,226,0.5947368421052631,B2_reach,reach,0.18065693430656934,0.4493310731251582,99.0,0.0077915191650390625,0.0010421276092529297,0.0004417896270751953,0.00629878044128418,110,116,156,40,40,,110,40,70,True,True,ok,
Football_data_England_Premier_League/England_2012_2013,Football_coarse,20,216,0.5684210526315789,A0,none,0.21473684210526317,0.5464569254247024,102.0,0.0011644363403320312,0.0008835792541503906,9.5367431640625e-07,0.0002720355987548828,114,102,102,0,0,,,,,,False,ok,
Football_data_England_Premier_League/England_2012_2013,Football_coarse,20,216,0.5684210526315789,A1_topo,topo,0.21473684210526317,0.5464569254247024,102.0,0.001369476318359375,0.0008585453033447266,0.0002181529998779297,0.00028514862060546875,114,102,149,47,47|0,,,,,,False,ok,
Football_data_England_Premier_League/England_2012_2013,Football_coarse,20,216,0.5684210526315789,A2_topo,topo,0.21473684210526317,0.4598849938724435,102.0,0.007642269134521484,0.0008623600006103516,0.00021505355834960938,0.006555795669555664,114,102,149,47,47|0,,,,,,False,ok,
Football_data_England_Premier_League/England_2012_2013,Football_coarse,20,216,0.5684210526315789,B1_reach,reach,0.21052631578947367,0.49261592998617826,100.0,0.0015420913696289062,0.0008628368377685547,0.0004775524139404297,0.00019431114196777344,114,102,150,48,48,,114,48,66,True,True,ok,
Football_data_England_Premier_League/England_2012_2013,Football_coarse,20,216,0.5684210526315789,B2_reach,reach,0.21052631578947367,0.4053311143432953,100.0,0.008402109146118164,0.000858306884765625,0.0004725456237792969,0.00706171989440918,114,102,150,48,48,,114,48,66,True,True,ok,
Football_data_England_Premier_League/England_2013_2014,Football_coarse,20,222,0.5842105263157895,A0,none,0.16319444444444445,0.4020915330562394,94.0,0.001070261001586914,0.0007739067077636719,7.152557373046875e-07,0.0002875328063964844,99,123,123,0,0,,,,,,False,ok,
Football_data_England_Premier_League/England_2013_2014,Football_coarse,20,222,0.5842105263157895,A1_topo,topo,0.16319444444444445,0.4020915330562394,94.0,0.0013866424560546875,0.0007529258728027344,0.000331878662109375,0.000293731689453125,99,123,157,34,33|1|0,,,,,,False,ok,
Football_data_England_Premier_League/England_2013_2014,Football_coarse,20,222,0.5842105263157895,A2_topo,topo,0.16319444444444445,0.39075912531613155,94.0,0.00834035873413086,0.0007443428039550781,0.00033020973205566406,0.007256269454956055,99,123,157,34,33|1|0,,,,,,False,ok,
Football_data_England_Premier_League/England_2013_2014,Football_coarse,20,222,0.5842105263157895,B1_reach,reach,0.1371527777777778,0.4181601063258682,79.0,0.0014121532440185547,0.0007534027099609375,0.0004513263702392578,0.00019979476928710938,99,123,163,40,40,,99,40,59,True,True,ok,
Football_data_England_Premier_League/England_2013_2014,Football_coarse,20,222,0.5842105263157895,B2_reach,reach,0.1371527777777778,0.3807925017458761,79.0,0.008370161056518555,0.0007445812225341797,0.00044798851013183594,0.00716853141784668,99,123,163,40,40,,99,40,59,True,True,ok,
Football_data_England_Premier_League/England_2014_2015,Football_coarse,20,107,0.28157894736842104,A0,none,0.13259668508287292,0.6195646385035563,24.0,0.0005505084991455078,0.00030303001403808594,7.152557373046875e-07,0.00023937225341796875,42,65,65,0,0,,,,,,False,ok,
Football_data_England_Premier_League/England_2014_2015,Football_coarse,20,107,0.28157894736842104,A1_topo,topo,0.13259668508287292,0.6170324231941979,24.0,0.0007135868072509766,0.00027751922607421875,0.000186920166015625,0.00024127960205078125,42,65,82,17,16|1|0,,,,,,True,ok,
Football_data_England_Premier_League/England_2014_2015,Football_coarse,20,107,0.28157894736842104,A2_topo,topo,0.13259668508287292,0.5929903099679545,24.0,0.006573200225830078,0.00028252601623535156,0.00018310546875,0.00609898567199707,42,65,82,17,16|1|0,,,,,,True,ok,
Football_data_England_Premier_League/England_2014_2015,Football_coarse,20,107,0.28157894736842104,B1_reach,reach,0.11602209944751381,0.5423514194623053,21.0,0.0007083415985107422,0.0002791881561279297,0.0002620220184326172,0.00015997886657714844,42,65,88,23,23,,42,23,19,True,True,ok,
Football_data_England_Premier_League/England_2014_2015,Football_coarse,20,107,0.28157894736842104,B2_reach,reach,0.11602209944751381,0.5112614832798665,21.0,0.007428646087646484,0.00027823448181152344,0.0002574920654296875,0.006884574890136719,42,65,88,23,23,,42,23,19,True,True,ok,
Football_data_England_Premier_League/finerEngland_2009_2010,Football_finer,20,380,1.0,A0,none,0.33392382639503976,0.19515072513037893,376.9999999999999,0.004674434661865234,0.004372358322143555,7.152557373046875e-07,0.00029277801513671875,282,98,98,0,0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2009_2010,Football_finer,20,380,1.0,A1_topo,topo,0.33392382639503976,0.19515072513037893,376.9999999999999,0.004988431930541992,0.004324674606323242,0.00032806396484375,0.00032782554626464844,282,98,190,92,92|0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2009_2010,Football_finer,20,380,1.0,A2_topo,topo,0.33392382639503976,0.15372662913173574,376.9999999999999,0.011335134506225586,0.004374504089355469,0.0003247261047363281,0.0066263675689697266,282,98,190,92,92|0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2009_2010,Football_finer,20,380,1.0,B1_reach,reach,0.32860938883968105,0.19459083751980957,370.9999999999999,0.005433559417724609,0.004320383071899414,0.0007712841033935547,0.0003306865692138672,282,98,190,92,92,,282,92,190,True,True,ok,
Football_data_England_Premier_League/finerEngland_2009_2010,Football_finer,20,380,1.0,B2_reach,reach,0.32860938883968105,0.15260492030651915,370.9999999999999,0.011466503143310547,0.004366636276245117,0.0007708072662353516,0.006319999694824219,282,98,190,92,92,,282,92,190,True,True,ok,
Football_data_England_Premier_League/finerEngland_2010_2011,Football_finer,20,380,1.0,A0,none,0.40298507462686556,0.2566572935882591,458.9999999999999,0.005132436752319336,0.004834175109863281,7.152557373046875e-07,0.0002894401550292969,298,82,82,0,0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2010_2011,Football_finer,20,380,1.0,A1_topo,topo,0.40298507462686556,0.2566572935882591,458.9999999999999,0.0055124759674072266,0.0048580169677734375,0.00032258033752441406,0.000324249267578125,298,82,190,108,108|0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2010_2011,Football_finer,20,380,1.0,A2_topo,topo,0.40298507462686556,0.18801401154337313,458.9999999999999,0.01147317886352539,0.004809856414794922,0.00032639503479003906,0.006327152252197266,298,82,190,108,108|0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2010_2011,Football_finer,20,380,1.0,B1_reach,reach,0.395083406496927,0.26182882366984206,449.9999999999999,0.006009101867675781,0.004843473434448242,0.0008280277252197266,0.0003299713134765625,298,82,190,108,108,,298,108,190,True,True,ok,
Football_data_England_Premier_League/finerEngland_2010_2011,Football_finer,20,380,1.0,B2_reach,reach,0.395083406496927,0.192197512203558,449.9999999999999,0.01265406608581543,0.0048563480377197266,0.0008206367492675781,0.006968021392822266,298,82,190,108,108,,298,108,190,True,True,ok,
Football_data_England_Premier_League/finerEngland_2011_2012,Football_finer,20,380,1.0,A0,none,0.3660245183887915,0.23280158874318427,417.9999999999999,0.005154609680175781,0.0048580169677734375,7.152557373046875e-07,0.00028777122497558594,292,88,88,0,0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2011_2012,Football_finer,20,380,1.0,A1_topo,topo,0.3660245183887915,0.23280158874318427,417.9999999999999,0.005496501922607422,0.004832029342651367,0.000324249267578125,0.0003323554992675781,292,88,190,102,102|0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2011_2012,Football_finer,20,380,1.0,A2_topo,topo,0.3660245183887915,0.183561316807491,417.9999999999999,0.012378215789794922,0.0048999786376953125,0.0003216266632080078,0.007147312164306641,292,88,190,102,102|0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2011_2012,Football_finer,20,380,1.0,B1_reach,reach,0.35726795096322234,0.24186388491705824,407.9999999999999,0.006012678146362305,0.004871368408203125,0.000804901123046875,0.0003287792205810547,292,88,190,102,102,,292,102,190,True,True,ok,
Football_data_England_Premier_League/finerEngland_2011_2012,Football_finer,20,380,1.0,B2_reach,reach,0.35726795096322234,0.18626093724366505,407.9999999999999,0.012486457824707031,0.004864692687988281,0.0007970333099365234,0.006815671920776367,292,88,190,102,102,,292,102,190,True,True,ok,
Football_data_England_Premier_League/finerEngland_2012_2013,Football_finer,20,380,1.0,A0,none,0.39157155399473215,0.22539520442134406,445.9999999999999,0.004891633987426758,0.004594087600708008,7.152557373046875e-07,0.0002884864807128906,284,96,96,0,0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2012_2013,Football_finer,20,380,1.0,A1_topo,topo,0.39157155399473215,0.22539520442134406,445.9999999999999,0.005228281021118164,0.0045680999755859375,0.0003256797790527344,0.0003261566162109375,284,96,190,94,94|0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2012_2013,Football_finer,20,380,1.0,A2_topo,topo,0.39157155399473215,0.1565185863418572,445.9999999999999,0.012305498123168945,0.004633903503417969,0.00032448768615722656,0.0073375701904296875,284,96,190,94,94|0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2012_2013,Football_finer,20,380,1.0,B1_reach,reach,0.3810359964881474,0.21959053959209135,433.9999999999999,0.0057146549224853516,0.00459599494934082,0.0007853507995605469,0.0003256797790527344,284,96,190,94,94,,284,94,190,True,True,ok,
Football_data_England_Premier_League/finerEngland_2012_2013,Football_finer,20,380,1.0,B2_reach,reach,0.3810359964881474,0.15473210495895634,433.9999999999999,0.011900663375854492,0.004622459411621094,0.0007762908935546875,0.00649261474609375,284,96,190,94,94,,284,94,190,True,True,ok,
Football_data_England_Premier_League/finerEngland_2013_2014,Football_finer,20,380,1.0,A0,none,0.325354609929078,0.2633196951408594,366.9999999999999,0.004471778869628906,0.004166126251220703,7.152557373046875e-07,0.0002968311309814453,273,107,107,0,0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2013_2014,Football_finer,20,380,1.0,A1_topo,topo,0.325354609929078,0.2633196951408594,366.9999999999999,0.004826545715332031,0.004166841506958008,0.0003249645233154297,0.0003266334533691406,273,107,190,83,83|0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2013_2014,Football_finer,20,380,1.0,A2_topo,topo,0.325354609929078,0.1971205635921496,366.9999999999999,0.01133584976196289,0.004183292388916016,0.0003294944763183594,0.006814002990722656,273,107,190,83,83|0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2013_2014,Football_finer,20,380,1.0,B1_reach,reach,0.326241134751773,0.2587156891913768,367.9999999999999,0.00510716438293457,0.004145145416259766,0.0007297992706298828,0.00022459030151367188,273,107,190,83,83,,273,83,190,True,True,ok,
Football_data_England_Premier_League/finerEngland_2013_2014,Football_finer,20,380,1.0,B2_reach,reach,0.326241134751773,0.19160545720186728,367.9999999999999,0.012098073959350586,0.004157066345214844,0.0007262229919433594,0.0072057247161865234,273,107,190,83,83,,273,83,190,True,True,ok,
Football_data_England_Premier_League/finerEngland_2014_2015,Football_finer,20,300,0.7894736842105263,A0,none,0.359338061465721,0.3397136453159793,151.99999999999994,0.0032770633697509766,0.002994060516357422,7.152557373046875e-07,0.0002741813659667969,224,76,76,0,0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2014_2015,Football_finer,20,300,0.7894736842105263,A1_topo,topo,0.359338061465721,0.3397136453159793,151.99999999999994,0.003541707992553711,0.002971172332763672,0.00026035308837890625,0.0003025531768798828,224,76,150,74,74|0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2014_2015,Football_finer,20,300,0.7894736842105263,A2_topo,topo,0.359338061465721,0.2870195148996745,151.99999999999994,0.009482383728027344,0.002973794937133789,0.0002582073211669922,0.0062410831451416016,224,76,150,74,74|0,,,,,,False,ok,
Football_data_England_Premier_League/finerEngland_2014_2015,Football_finer,20,300,0.7894736842105263,B1_reach,reach,0.3451536643026004,0.331479326077039,145.99999999999994,0.0038759708404541016,0.0030503273010253906,0.0006172657012939453,0.0002009868621826172,224,76,150,74,74,,224,74,150,True,True,ok,
Football_data_England_Premier_League/finerEngland_2014_2015,Football_finer,20,300,0.7894736842105263,B2_reach,reach,0.3451536643026004,0.28939642040368413,145.99999999999994,0.010259389877319336,0.0029778480529785156,0.0006008148193359375,0.006671905517578125,224,76,150,74,74,,224,74,150,True,True,ok,
Halo2BetaData,Halo,602,5010,0.013847352972067595,A0,none,0.17672108113765717,0.690061556488425,4233.0,0.10235953330993652,0.08054709434509277,1.430511474609375e-06,0.021797895431518555,1952,3058,3058,0,0,,,,,,False,ok,
Halo2BetaData,Halo,602,5010,0.013847352972067595,A1_topo,topo,0.17346470057964325,0.6902255790741668,4155.0,0.11040115356445312,0.08045768737792969,0.007749080657958984,0.022180795669555664,1952,3058,3801,743,725|13|5,,,,,,True,ok,
Halo2BetaData,Halo,602,5010,0.013847352972067595,A2_topo,topo,0.17346470057964325,0.6859868595095588,4155.0,0.27583956718444824,0.08054542541503906,0.007720470428466797,0.18755435943603516,1952,3058,3801,743,725|13|5,,,,,,True,ok,
Halo2BetaData,Halo,602,5010,0.013847352972067595,B1_reach,reach,0.4254581928253174,0.5513747844152388,10191.0,0.41787052154541016,0.08106255531311035,0.3162872791290283,0.02050495147705078,1952,3058,3968,910,910,,1952,910,1042,True,True,ok,
Halo2BetaData,Halo,602,5010,0.013847352972067595,B2_reach,reach,0.4254581928253174,0.5483769904046956,10191.0,0.5866692066192627,0.08138275146484375,0.3159956932067871,0.1892688274383545,1952,3058,3968,910,910,,1952,910,1042,True,True,ok,
Halo2BetaData/HeadToHead,Halo,,,,,,,,,,,,,,,,,,,,,,,,load_failed,[Errno 2] No such file or directory: '/home/soroush/repos/ranking-by-feedback-arc-set/GNNRank-main/data/Halo2BetaData/HeadToHead/adj.npz'
finance,Finance,1315,1729225,1.0007610350076104,A0,none,0.4999726061783231,0.4988085039256544,749409.601485415,60.592079401016235,60.009196758270264,0.000213623046875,0.5810811519622803,58835,1670390,1670390,0,0,,,,,,False,ok,
finance,Finance,1315,1729225,1.0007610350076104,A1_topo,topo,0.4999726061783231,0.4988085039256544,749409.601485415,60.72853398323059,60.00885772705078,0.13756108283996582,0.5804965496063232,59845,1669380,1669380,0,,,,,,,False,ok,
finance,Finance,1315,1729225,1.0007610350076104,A2_topo,topo,0.4999726061783231,0.4988085039256544,749409.601485415,60.72636318206787,60.00930452346802,0.13540363311767578,0.5799849033355713,56365,1672860,1672860,0,,,,,,,False,ok,
finance,Finance,1315,1729225,1.0007610350076104,B1_reach,reach,0.4999726061783231,0.4988085039256544,749409.601485415,62.549686431884766,60.00931143760681,1.9616508483886719,0.5769948959350586,61349,1667876,1667876,0,0,,0,0,0,True,False,ok,
finance,Finance,1315,1729225,1.0007610350076104,B2_reach,reach,0.4999726061783231,0.4988085039256544,749409.601485415,62.605912923812866,60.01028800010681,1.9656949043273926,0.6283485889434814,57313,1671912,1671912,0,0,,0,0,0,True,False,ok,
